id,shop_title,shop_price,shop_address,shop_factory,shop_store,shop_startingBatch,shop_availableQuantity,shop_ExpressFee,shop_deliveryTime,shop_articleNumber
1700,VUVUZELA厂家直销现货供应85cm涤丝布沙滩伞 带塑料转向 简约条纹,14.50,https://www.yiwugo.com/product/detail/931392910.html?q=E5 8F 91 E5 85 89 E7 8E A,浙江上虞市顺达伞业有限公司,义乌国际商贸城二区26门1楼12街,554,990301,10,72,F21
1701,SDumbrella厂家直销85cm涤丝加转向沙滩伞 条纹花色,13.80,https://www.yiwugo.com/product/detail/931275370.html?q=E5 8F 91 E5 85 89 E7 8E A,浙江上虞市顺达伞业有限公司,义乌国际商贸城二区26门1楼12街,284,232776,8,72,F18
1703,85X60 锁体,15.00,https://www.yiwugo.com/product/detail/929704167.html?q=E5 8F 91 E5 85 89 E7 8E 
1704,85X30 锁体,15.00,https://www.yiwugo.com/product/detail/929704138.html?q=E5 8F 91 E5 85 89 E7 8E A,硕海五金,义乌国际商贸城二区23门2楼3街,575,589251,10,72,P20
1705,85X45-4 锁体,15.00,https://www.yiwugo.com/product/detail/929704160.html?q=E5 8F 91 E5 85 89 E7 8E 
1706,85X50-1 锁体,15.00,https://www.yiwugo.com/product/detail/929704165.html?q=E5 8F 91 E5 85 89 E7 8E A,硕海五金,义乌国际商贸城二区23门2楼3街,111,101610,10,24,P17
1707,85X20 锁体,15.00,https://www.yiwugo.com/product/detail/929704131.html?q=E5 8F 91 E5 85 89 E7 8E 
1708,万盛动漫 ONE PIEC 海贼王手办 Q版海贼王85代6款B乔巴艾斯女帝,32.00,https://www.yiwugo.com/product/detail/931213531.html?q=E5 8F 91 E5 85 89 E7 8E A,一米阳光动漫,义乌国际商贸城一区北大门1楼5街,562,820095,10,72,F10
1712,SDumbrella厂家直销85cm牛津布沙滩伞 花色多样,13.50,https://www.yiwugo.com/product/detail/931313595.html?q=E5 8F 91 E5 85 89 E7 8E A,浙江上虞市顺达伞业有限公司,义乌国际商贸城二区26门1楼12街,529,524320,8,24,A22
1719,厂家直销婴儿隔尿垫印花图案纯棉隔尿垫舒适防渗卡通隔尿垫85*90,14.00,https://www.yiwugo.com/product/detail/931294259.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市爱诗淼服装有限公司,义乌篁园服装市场1门5楼8街,46,662479,10,72,B25
1721,桌布 棉麻材料 尺寸85.85,24.00,https://www.yiwugo.com/product/detail/931258766.html?q=E5 8F 91 E5 85 89 E7 8E A,山东锦绣莊家纺制品有限公司,义乌国际商贸城五区南连接体门2楼3街,318,574373,5,24,O14
1723,全棉B85，棉纱,34.00,https://www.yiwugo.com/product/detail/929975948.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌永发纺织原料商行,义乌国际商贸城五区南连接体门3楼2街,385,948572,5,24,P16
1724,85cm人体骨骼模型骨架带肌肉仿真玩具全身真人可拆卸医用 三指峰,100.00,https://www.yiwugo.com/product/detail/931227201.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌勇奕电子商务商行,义乌国际商贸城三区51门2楼5街,302,12545,10,72,F26
1725,按摩球瑜珈球85cm 健身球85cm 收腹球 健美球 加厚防爆孕妇瑜珈球郑多燕大球 收身球 瘦身球,12.00,https://www.yiwugo.com/product/detail/923193124.html?q=E5 8F 91 E5 85 89 E7 8E A,嘉华体育用品,义乌国际商贸城三区63门2楼4街,132,105029,5,72,C18
1727,瑜珈健身球85cm 收腹球 健美球 加厚防爆孕妇瑜珈球郑多燕大球 收身球 瘦身球 运动球多色,50.00,https://www.yiwugo.com/product/
1732,【厂家直销】85cm健身瑜伽球加厚防爆瑜珈球,13.50,https://www.yiwugo.com/product/detail/926692992.html?q=E5 8F 91 E5 85 89 E7 8E A,南通三星健身器材,义乌国际商贸城三区65门2楼2街,540,546766,10,48,B17
1733,健身球85cm 瑜伽球 体操球 塑身球 大龙球 瑜伽按摩球 普拉提球,20.00,https://www.yiwugo.com/product/detail/923836589.html?q=E5 8F 91 E5 85 89 E7 8E A,南通三星健身器材,义乌国际商贸城三区65门2楼2街,105,567499,8,24,F25
1734,【厂家直销】瑜珈按摩球85cm加厚防爆按摩球,16.50,https://www.yiwugo.com/product/detail/926692714.html?q=E5 8F 91 E5 85 89 E7 8E A,南通三星健身器材,义乌国际商贸城三区65门2楼2街,213,428407,10,48,B21
1735,厂家直销pvc85cm瑜伽球健身按摩球大龙感统玩具球刺球瑜伽刺球,14.00,https://www.yiwugo.com/product/detail/923593453.html?q=E5 8F 91 E5 85 89 E7 8E A,南通三星健身器材,义乌国际商贸城三区65门2楼2街,227,915894,10,24,F27
1736,85克工业乳胶手套好三羊乳胶手套,2.50,https://www.yiwugo.com/product/detail/929225540.html?q=E5 8F 91 E5 85 89 E7 8E A,宏康劳保手套贸易公司,义乌国际商贸城二区23门2楼中街,481,474146,8,48,F13
1737,joby 香皂 洗澡香皂 高级配方皂角 洗衣皂85g,0.95,https://www.yiwugo.com/product/detail/924537836.html?q=E5 8F 91 E5 85 89 E7 8E 
1739,义乌小玩具精品环保ABS材料直径6厘米 智力魔方手感超好 85,3.20,https://www.yiwugo.com/product/detail/930963926.html?q=E5 8F 91 E5 85 89 E7 8E A,妍妍玩具,浙江省金华义乌市青口工业区209号,470,907620,5,72,E12
1741,纯铜电机56寸85W 3档调速吊扇,90.00,https://www.yiwugo.com/product/detail/926154879.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌驰超贸易有限公司,义乌国际商贸城二区29门3楼1街,588,226265,5,24,E29
1742,18丝 23*2.5cm 加厚360g水晶超柔啪啪圈 ，0.85元,0.85,https://www.yiwugo.com/product/detail/931013104.html?q=E5 8F 91 E5 85 89 E7 8E A,厚洪玩具,义乌国际商贸城一区8门1楼11街,396,987498,10,72,E10
1746,教学仪器厂家意涵（85cm）人体骨骼附神经模型教学医学展示演示,180.00,https://www.yiwugo.com/product/detail/930048684.html?q=E5 8F 91 E5 85 89 E7 8E A,江苏意涵教育科技有限公司,义乌国际商贸城五区94门5楼8街,247,194219,10,72,P30
1747,教学仪器模型意涵人体肌肉模型85cm全身肌肉形态构造教学设备,198.00,https://www.yiwugo.com/product/detail/930044127.html?q=E5 8F 91 E5 85 89 E7 8E A,江苏意涵教育科技有限公司,义乌国际商贸城五区94门5楼8街,390,385925,8,48,P25
1748,教学器材意涵人体骨骼85CM可拆卸医学生物教学骷髅骨头实验室仪器,109.00,https://www.yiwugo.com/product/detail/930038516.html?q=E5 8F 91 E5 85 89 E7 8E A,江苏意涵教育科技有限公司,义乌国际商贸城五区94门5楼8街,124,276630,10,72,O15
1750,85X45D锁体,15.00,https://www.yiwugo.com/product/detail/929704163.html?q=E5 8F 91 E5 85 89 E7 8E 
1751,85X25 锁体,15.00,https://www.yiwugo.com/product/detail/929704132.html?q=E5 8F 91 E5 85 89 E7 8E A,硕海五金,义乌国际商贸城二区23门2楼3街,323,97896,5,24,F27
1752,85X45-2 锁体,15.00,https://www.yiwugo.com/product/detail/929704151.html?q=E5 8F 91 E5 85 89 E7 8E A,硕海五金,义乌国际商贸城二区23门2楼3街,296,178347,5,72,C19
1753,85X45-3 锁体,15.00,https://www.yiwugo.com/product/detail/929704152.html?q=E5 8F 91 E5 85 89 E7 8E 
1754,85X45-3F 锁体,15.00,https://www.yiwugo.com/product/detail/929704155.html?q=E5 8F 91 E5 85 89 E7 8E A,硕海五金,义乌国际商贸城二区23门2楼3街,113,11197,5,48,E30
1755,厂家纯棉股纱平织星级酒店桑拿地巾 85*45,9.50,https://www.yiwugo.com/product/detail/926493647.html?q=E5 8F 91 E5 85 89 E7 8E A,兰溪欧浩毛巾厂,义乌国际商贸城四区南门3楼12街,523,901011,8,48,F22
1756,厂家直销优质85K线圈本链包笔记本礼品本带锁按键密码本,3.50,https://www.yiwugo.com/product/detail/930964448.html?q=E5 8F 91 E5 85 89 E7 8E A,佳美文具,义乌国际商贸城三区62门2楼13街,393,967404,5,48,B21
1758,JIEHE杰和20-60x85小天文观景镜高倍高清单筒望远镜,485.00,https://www.yiwugo.com/product/detail/928837296.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市英锐光学,义乌国际商贸城三区连接体门2楼,415,816824,10,72,O11
1760,博耐采光板透光度达85%以上防腐蚀 抗老化,10.50,https://www.yiwugo.com/product/detail/930818789.html?q=E5 8F 91 E5 85 89 E7 8E A,廊坊博耐环保科技有限公司,河北省廊坊市大城县宫村,451,759947,10,24,F26
1761,frp采光板透光度85%以上防腐蚀防紫外线,10.50,https://www.yiwugo.com/product/detail/930813619.html?q=E5 8F 91 E5 85 89 E7 8E A,廊坊博耐环保科技有限公司,河北省廊坊市大城县宫村,355,128557,8,24,A26
1762,直营透明板阳光板平板厂家透明度85%以上20年生产经验,10.50,https://www.yiwugo.com/product/detail/930809379.html?q=E5 8F 91 E5 85 89 E7 8E A,廊坊博耐环保科技有限公司,河北省廊坊市大城县宫村,280,724931,5,24,F13
1763,朗辰PVC加厚防爆瑜伽球45/55/65/75/85/95/100cm健身运动球,6.50,https://www.yiwugo.com/product/detail/930746020.html?q=E5 8F 91 E5 85 89 E7 8E A,瑞朗体育,义乌国际商贸城三区63门2楼4街,537,419099,10,48,B18
1766,2019畅销单品402涤纶优质本白净85克3000Y宝塔线江浙沪皖包邮快递,2.20,https://www.yiwugo.com/product/detail/930659611.html?q=E5 8F 91 E5 85 89 E7 8E A,织翔牌缝纫线,义乌国际商贸城四区75门3楼7街,187,730697,5,48,B29
1767,低压LED球泡灯品字插头夹子灯头接口12V-85V电瓶车夜市通用灯泡,6.20,https://www.yiwugo.com/product/detail/930590749.html?q=E5 8F 91 E5 85 89 E7 8E A,天雄光源电器配送中心,成都国际商贸城3区1楼1669,260,789792,8,48,F20
1768,智能家装 大半螺旋节能灯 大功率65w85w105瓦家用照明灯一件批发,9.80,https://www.yiwugo.com/product/detail/930590739.html?q=E5 8F 91 E5 85 89 E7 8E A,天雄光源电器配送中心,成都国际商贸城3区1楼1669,561,843181,5,24,B20
1769,杂交京欣无籽西瓜 Seedless watermelon 全生育期85天 8Kg,8.80,https://www.yiwugo.com/product/detail/930582393.html?q=E5 8F 91 E5 85 
1770,杂交超甜京欣西瓜 Watermelon 早熟 全生育期85天 含糖13% 13Kg,6.50,https://www.yiwugo.com/product/detail/930582011.html?q=E5 8F 91 E5 85 89 E7 8E A,北京富世泽农业科技有限公司,产业带1楼,159,47161,5,48,A26
1771,汽车改装LED泪眼灯导光灯条 led双色带转向85mm导光日行灯软灯条,48.00,https://www.yiwugo.com/product/detail/930544182.html?q=E5 8F 91 
1772,摩托车灯电动车LED前大灯三爪H4双面12-85V不分正负线便装远近光,6.00,https://www.yiwugo.com/product/detail/930543894.html?q=E5 8F 91 E5 
1773,屋顶 大棚 厂房 采光板隔热 透明率85%,11.00,https://www.yiwugo.com/product/detail/930539078.html?q=E5 8F 91 E5 85 89 E7 8E 
1774,黄皮 绿斑 网纹 果肉橘红色哈密瓜 Melon 4-6Kg 全生育期85天,14.50,https://www.yiwugo.com/product/detail/930512554.html?q=E5 8F 91 E5 85 89 E7 8E A,北京富世泽农业科技有限公司,产业带1楼,246,798223,8,72,O18
1775,郑杂2号大白菜 Celery cabbage 叠抱类型 生育期85天 重10-13kg,1.20,https://www.yiwugo.com/product/detail/930512485.html?q=E5 8F 91 E5 85 89 E7 8E A,北京富世泽农业科技有限公司,产业带1楼,144,938131,8,48,C21
1776,博耐采光板 透光率达85%以上 使用寿命长,11.00,https://www.yiwugo.com/product/detail/930511318.html?q=E5 8F 91 E5 85 89 E7 8E 
1777,DIY新品饰品配件金属小挂件手链吊坠配件可定制85,0.35,https://www.yiwugo.com/product/detail/930503853.html?q=E5 8F 91 E5 85 89 E7 8E 
1778,DIY新品饰品配件金属小挂件手链吊坠配件可定制85,0.35,https://www.yiwugo.com/product/detail/930503332.html?q=E5 8F 91 E5 85 89 E7 8E A,祺杰工艺,义乌国际商贸城一区16门2楼6街,527,821776,8,24,C29
1779,85头陶瓷餐具 酒店用品餐具 现货供应 厂家直销,600.00,https://www.yiwugo.com/product/detail/926840561.html?q=E5 8F 91 E5 85 89 E7 8E A,广东爱美佳陶瓷,义乌国际商贸城二区20门3楼9街,61,997776,8,48,A19
1780,85涤纶网纱涤丝刺绣花边服饰配件手工DIY头饰厂家直销12.5CM,14.00,https://www.yiwugo.com/product/detail/930391713.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市金地绣品,义乌国际商贸城四区85门3楼5街,485,645623,5,72,F26
1781,85涤纶网纱涤丝刺绣花边服饰配件手工DIY头饰厂家直销12.5CM,14.00,https://www.yiwugo.com/product/detail/930391374.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市金地绣品,义乌国际商贸城四区85门3楼5街,262,932415,10,24,E19
1782,85涤纶网纱涤丝刺绣花边服饰配件手工DIY头饰厂家直销12.5CM,14.00,https://www.yiwugo.com/product/detail/930391346.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市金地绣品,义乌国际商贸城四区85门3楼5街,149,194138,10,72,F15
1783,85K带钻手提密码本,3.10,https://www.yiwugo.com/product/detail/928353178.html?q=E5 8F 91 E5 85 89 E7 8E A,奕诚文具,义乌国际商贸城三区57门1楼1街,589,572435,8,24,B28
1784,厂家直销 供应优质全新环保材料 耐磨85cm 健身瑜伽球,16.00,https://www.yiwugo.com/product/detail/924496645.html?q=E5 8F 91 E5 85 89 E7 8E A,晶点球业,义乌国际商贸城三区66门2楼8街,545,736527,5,48,O19
1786,实心加粗晾衣架 85cm不锈钢衣架批发,5.50,https://www.yiwugo.com/product/detail/926685608.html?q=E5 8F 91 E5 85 89 E7 8E A,广东鑫隆五金日用品,义乌国际商贸城四区81门2楼8街,569,207966,8,72,F10
1787,大号260g 小号 85g 骨头40g,5.50,https://www.yiwugo.com/product/detail/929235630.html?q=E5 8F 91 E5 85 89 E7 8E 
1788,翔达不锈钢菜盖 不锈钢无磁菜盖 50-85cm不锈钢菜罩 鼎盖 食物盖,18.00,https://www.yiwugo.com/product/detail/929953013.html?q=E5 8F 91 E5 85 89 E7 8E A,爱家厨房日用品商行,浙江省金华市义乌市北苑街道义乌副食品市场,415,605640,10,48,C13
1789,翔达不锈钢菜盖 不锈钢无磁菜盖 50-85cm不锈钢菜罩 鼎盖 食物盖,15.50,https://www.yiwugo.com/product/detail/929953011.html?q=E5 8F 91 E5 85 89 E7 8E A,爱家厨房日用品商行,浙江省金华市义乌市北苑街道义乌副食品市场,551,610808,8,72,F16
1790,Y85-1359 打猎诱饵12寸白骨鸭32*15*16CM 户外诱饵 hunting duck,13.00,https://www.yiwugo.com/product/detail/929354282.html?q=E5 8F 91 E5 85 89 E7 8E A,嘉俊渔具,义乌国际商贸城三区60门4楼6街,234,459242,10,24,P27
1791,儿童袜 卡通袜 款式丰富 0.85元/双 奥枫袜业,0.85,https://www.yiwugo.com/product/detail/925080279.html?q=E5 8F 91 E5 85 89 E7 8E A,老人头袜业,义乌国际商贸城四区75门1楼4街,105,597162,10,48,O19
1792,中筒丝袜0.85元／双 老人头国际针织（香港）有限公司监制,0.85,https://www.yiwugo.com/product/detail/923933842.html?q=E5 8F 91 E5 85 89 E7 8E A,老人头袜业,义乌国际商贸城四区75门1楼4街,368,498916,8,72,C18
1796,厂家直销高清PET 30*85配角花框,150.00,https://www.yiwugo.com/product/detail/929452468.html?q=E5 8F 91 E5 85 89 E7 8E A,运通画框（5D画）,义乌国际商贸城三区63门5楼2街,342,725433,8,48,A12
1798,磁力片积木 提拉拼图玩具 85片装摩天轮图案益智玩具,70.00,https://www.yiwugo.com/product/detail/927164962.html?q=E5 8F 91 E5 85 89 E7 8E A,圣恩拼图,义乌国际商贸城一区18门1楼11街,59,873565,8,24,E29
1800,85X45-3F-1 锁体,15.00,https://www.yiwugo.com/product/detail/929704157.html?q=E5 8F 91 E5 85 89 E7 8E 
1801,85X45-3F-2锁体,15.00,https://www.yiwugo.com/product/detail/929704158.html?q=E5 8F 91 E5 85 89 E7 8E 
1802,85X50-2 锁体,15.00,https://www.yiwugo.com/product/detail/929704166.html?q=E5 8F 91 E5 85 89 E7 8E A,硕海五金,义乌国际商贸城二区23门2楼3街,155,17410,5,24,C10
1803,85X50 锁体,15.00,https://www.yiwugo.com/product/detail/929704164.html?q=E5 8F 91 E5 85 89 E7 8E A,硕海五金,义乌国际商贸城二区23门2楼3街,34,848399,8,24,P23
1804,85X45 锁体,15.00,https://www.yiwugo.com/product/detail/929704149.html?q=E5 8F 91 E5 85 89 E7 8E 
1805,透明采光板阳光板透明度高达85%20年品质,11.00,https://www.yiwugo.com/product/detail/930485580.html?q=E5 8F 91 E5 85 89 E7 8E A,廊坊博耐环保科技有限公司,河北省廊坊市大城县宫村,501,765338,10,48,F19
1809,现货批发E27螺口白光大功率半螺旋节能灯85w 105w,18.00,https://www.yiwugo.com/product/detail/927678745.html?q=E5 8F 91 E5 85 89 E7 8E A,MILANLUX,义乌国际商贸城二区4楼,380,399020,5,72,F26
1810,汽车扎包带 厂家直销汽车多功能扎包带长3米拉力85kg,2.00,https://www.yiwugo.com/product/detail/927872229.html?q=E5 8F 91 E5 85 89 E7 
1811,mono solar panel 85w,0.10,https://www.yiwugo.com/product/detail/928627440.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市绿达太阳能科技有限公司,义乌国际商贸城二区28门2楼12街,74,744434,5,72,A25
1812,单晶太阳能电池板85w,0.10,https://www.yiwugo.com/product/detail/928661307.html?q=E5 8F 91 E5 85 89 E7 8E 
1813,单晶太阳能电池板 85w,0.10,https://www.yiwugo.com/product/detail/928642145.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市绿达太阳能科技有限公司,义乌国际商贸城二区28门2楼12街,581,256109,5,72,C28
1816,热销新款玩具水枪DL85,8.00,https://www.yiwugo.com/product/detail/923274000.html?q=E5 8F 91 E5 85 89 E7 8E A,宇晨玩具,义乌国际商贸城一区北大门1楼6街,483,250172,5,24,O27
1817,儿童健身运动玩具85cm单足球门(彩盒)ZY603,18.00,https://www.yiwugo.com/product/detail/924017899.html?q=E5 8F 91 E5 85 89 E7 8E A,胜峰儿童体育,义乌国际商贸城三区63门2楼6街,26,482732,5,72,E20
1819,85毫升化妆瓶喷雾瓶PET塑料透明瓶子 厂家直销,0.51,https://www.yiwugo.com/product/detail/927758000.html?q=E5 8F 91 E5 85 89 E7 8E A,淑丽坊包装用品有限公司,义乌国际商贸城四区89门2楼4街,369,207562,5,72,O21
1821,85毫升化妆瓶压嘴瓶PET塑料透明瓶子 厂家直销,0.69,https://www.yiwugo.com/product/detail/927758323.html?q=E5 8F 91 E5 85 89 E7 8E A,淑丽坊包装用品有限公司,义乌国际商贸城四区89门2楼4街,447,741721,5,48,O10
1822,85毫升化妆瓶喷雾瓶PET塑料瓶子 厂家直销,0.53,https://www.yiwugo.com/product/detail/927757354.html?q=E5 8F 91 E5 85 89 E7 8E A,淑丽坊包装用品有限公司,义乌国际商贸城四区89门2楼4街,576,770258,8,72,B16
1823,85毫升化妆瓶压嘴瓶PET塑料印花瓶子 厂家直销,0.72,https://www.yiwugo.com/product/detail/927758144.html?q=E5 8F 91 E5 85 89 E7 8E A,淑丽坊包装用品有限公司,义乌国际商贸城四区89门2楼4街,95,482940,8,48,O19
1827,批发金属直径85mm唤人铃铛 叫菜铃铛 可做各色可定制图案颜色,4.00,https://www.yiwugo.com/product/detail/929222195.html?q=E5 8F 91 E5 85 89 E7 8E A,依朵文具商行,义乌国际商贸城三区52门2楼13街,73,485304,10,72,C27
1828,G85超级马灯太阳能伸缩USB充电野营灯应急小马灯帐篷手提,10.30,https://www.yiwugo.com/product/detail/929162703.html?q=E5 8F 91 E5 85 89 E7 8E A,兴鸿国际贸易,义乌国际商贸城二区28门3楼10街,358,877304,10,24,C11
1829,经典型铝合金易拉宝ROLLUP80*200 85*200,40.00,https://www.yiwugo.com/product/detail/929106888.html?q=E5 8F 91 E5 85 89 E7 8E 
1833,85、90mm高倍礼盒鉴赏放大镜,18.00,https://www.yiwugo.com/product/detail/928989255.html?q=E5 8F 91 E5 85 89 E7 8E 
1838,G85登山户外探险照明太阳能USB直充伸缩开关野营灯帐篷灯,13.00,https://www.yiwugo.com/product/detail/927406406.html?q=E5 8F 91 E5 85 89 
1839,儿童健身运动玩具85CM双足球门(彩盒)ZY611,32.00,https://www.yiwugo.com/product/detail/923456034.html?q=E5 8F 91 E5 85 89 E7 8E 
1840,MICROTEL电话机，MCT-85CID,40.00,https://www.yiwugo.com/product/detail/926163161.html?q=E5 8F 91 E5 85 89 E7 8E A,茂泰实业有限公司（铭琦通讯商行）,义乌国际商贸城二区40门3楼8街,576,892708,5,24,E19
1842,85cm瑜伽球 健身球 瘦身球 健美瘦身,18.00,https://www.yiwugo.com/product/detail/924822132.html?q=E5 8F 91 E5 85 89 E7 8E A,瑞朗体育,义乌国际商贸城三区63门2楼4街,335,808740,5,24,P27
